,SEASON_YEAR,TEAM_ABBREVIATION,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,E_OFF_RATING,OFF_RATING,sp_work_OFF_RATING,E_DEF_RATING,DEF_RATING,sp_work_DEF_RATING,E_NET_RATING,NET_RATING,sp_work_NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,E_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,sp_work_PACE,PIE,POSS,FGM_PG,FGA_PG,E_OFF_RATING_RANK,OFF_RATING_RANK,sp_work_OFF_RATING_RANK,E_DEF_RATING_RANK,DEF_RATING_RANK,sp_work_DEF_RATING_RANK,E_NET_RATING_RANK,NET_RATING_RANK,sp_work_NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,E_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,USG_PCT_RANK,E_USG_PCT_RANK,E_PACE_RANK,PACE_RANK,sp_work_PACE_RANK,PIE_RANK,FGM_PG_RANK,FGA_PG_RANK,PCT_FGM,PCT_FGA,PCT_FG3M,PCT_FG3A,PCT_FTM,PCT_FTA,PCT_OREB,PCT_DREB,PCT_REB,PCT_AST,PCT_TOV,PCT_STL,PCT_BLK,PCT_BLKA,PCT_PF,PCT_PFD,PCT_PTS,PCT_FGM_RANK,PCT_FGA_RANK,PCT_FG3M_RANK,PCT_FG3A_RANK,PCT_FTM_RANK,PCT_FTA_RANK,PCT_OREB_RANK,PCT_DREB_RANK,PCT_REB_RANK,PCT_AST_RANK,PCT_TOV_RANK,PCT_STL_RANK,PCT_BLK_RANK,PCT_BLKA_RANK,PCT_PF_RANK,PCT_PFD_RANK,PCT_PTS_RANK,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,PCT_FGA_2PT_RANK,PCT_FGA_3PT_RANK,PCT_PTS_2PT_RANK,PCT_PTS_2PT_MR_RANK,PCT_PTS_3PT_RANK,PCT_PTS_FB_RANK,PCT_PTS_FT_RANK,PCT_PTS_OFF_TOV_RANK,PCT_PTS_PAINT_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,OPPONENT,HOME
76,2021-22,MIA,2022-01-15T00:00:00,MIA vs. PHI,L,35.23,1,11,0.091,0,2,0.0,6,7,0.857,2,3,5,9,1,2,1,1,1,4,8,1,35.5,0,0,28.0,1,39,39,39,28,55,44,57,20,22,20,31,32,31,15,32,29,8,37,15,6,32,15,42,52,32,40,13,5,46,1,114.8,120.9,120.9,113.3,115.9,115.9,1.5,5.0,5.0,0.346,9.0,37.5,0.05,0.1,0.071,4.2,4.2,0.091,0.284,0.19,0.19,96.16,92.65,77.21,92.65,0.07,67,1.0,11.0,22,18,18,39,38,38,32,31,31,10,2,3,31,35,36,17,17,57,56,52,53,40,45,45,51,55,44,0.037,0.175,0.0,0.091,0.316,0.292,0.222,0.125,0.152,0.45,0.167,0.4,0.333,0.5,0.1,0.235,0.099,57,52,20,26,45,46,38,41,40,9,20,16,12,46,28,50,56,0.818,0.182,0.25,0.0,0.0,0.0,0.75,0.25,0.25,0.0,1.0,0.0,0.0,0.0,1.0,37,20,57,44,20,41,1,9,56,50,1,16,7,52,1,PHI,True
77,2021-22,MIA,2022-01-17T00:00:00,MIA vs. TOR,W,36.333333333333336,6,14,0.429,0,1,0.0,7,8,0.875,3,7,10,10,3,1,0,1,0,7,19,13,46.0,1,1,41.0,1,1,1,1,21,35,27,35,20,33,20,21,27,28,7,7,4,4,11,29,23,32,1,12,37,16,20,1,1,21,1,111.1,111.0,111.0,94.2,94.4,94.4,16.8,16.5,16.5,0.435,3.33,33.3,0.083,0.184,0.135,10.0,9.8,0.429,0.542,0.238,0.247,95.83,95.78,79.82,95.78,0.196,73,6.0,14.0,30,31,31,16,15,15,18,18,18,5,18,6,13,9,9,35,36,37,37,40,40,41,36,36,21,35,27,0.207,0.222,0.0,0.053,0.467,0.444,0.3,0.25,0.263,0.556,0.25,0.091,0.0,0.25,0.0,0.412,0.235,37,40,20,42,30,31,24,10,13,2,30,44,23,33,1,23,37,0.929,0.071,0.632,0.0,0.0,0.0,0.368,0.0,0.632,0.333,0.667,0.0,0.0,0.333,0.667,13,42,22,44,20,41,24,45,7,28,28,16,7,30,26,TOR,True
78,2021-22,MIA,2022-01-19T00:00:00,MIA vs. POR,W,15.228333333333333,1,4,0.25,0,0,0.0,2,2,1.0,1,2,3,3,2,0,0,1,0,2,4,-5,10.1,0,0,10.0,1,1,1,1,56,55,56,52,20,48,20,53,53,1,33,44,45,41,23,45,23,32,1,52,57,43,57,13,5,57,1,101.1,106.3,106.3,123.3,125.8,125.8,-22.2,-19.6,-19.6,0.25,1.5,30.0,0.063,0.182,0.111,20.0,20.2,0.25,0.41,0.2,0.193,102.88,99.29,82.74,99.29,0.066,32,1.0,4.0,47,43,43,46,48,48,53,53,53,27,39,8,24,11,19,55,57,52,50,50,52,12,19,19,52,55,56,0.077,0.143,0.0,0.0,0.5,0.333,0.5,0.25,0.3,0.429,0.4,0.0,0.0,0.333,0.0,0.286,0.118,55,55,20,48,24,40,3,10,5,11,54,45,23,34,1,43,55,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1,48,45,44,20,41,6,45,25,50,1,16,7,52,1,POR,True
79,2021-22,MIA,2022-01-21T00:00:00,MIA @ ATL,L,36.46666666666667,5,14,0.357,1,3,0.333,2,2,1.0,1,7,8,8,2,2,0,0,1,2,13,2,38.6,0,0,34.0,1,39,39,39,18,40,27,43,8,9,13,53,53,1,33,7,11,10,23,15,23,1,15,52,49,31,34,13,5,36,1,115.0,117.1,117.1,117.8,115.9,115.9,-2.7,1.2,1.2,0.32,4.0,32.0,0.031,0.35,0.154,8.0,8.0,0.393,0.437,0.21,0.21,91.61,91.48,76.23,91.48,0.132,70,5.0,14.0,21,22,22,44,38,38,39,34,34,13,13,7,40,1,2,25,27,41,47,47,47,50,49,49,39,40,27,0.167,0.226,0.091,0.111,0.182,0.167,0.111,0.438,0.32,0.348,0.154,0.333,0.0,0.0,0.063,0.143,0.159,44,37,14,21,57,57,46,1,2,20,18,20,23,1,23,56,52,0.786,0.214,0.615,0.0,0.231,0.385,0.154,0.154,0.615,1.0,0.0,1.0,0.0,1.0,0.0,42,14,26,44,5,1,55,31,10,1,56,1,7,1,56,ATL,False
80,2021-22,MIA,2022-01-23T00:00:00,MIA vs. LAL,W,38.593333333333334,7,18,0.389,1,4,0.25,5,5,1.0,0,10,10,12,1,2,1,0,1,2,20,-6,58.0,1,1,49.0,1,1,1,1,7,23,11,40,8,5,16,38,44,1,48,1,4,2,37,15,6,1,15,52,33,46,3,1,1,7,1,107.5,108.8,108.8,109.8,114.8,114.8,-2.3,-6.1,-6.1,0.522,12.0,36.4,0.0,0.286,0.139,3.0,3.0,0.417,0.495,0.244,0.247,102.98,100.12,83.43,100.12,0.207,80,7.0,18.0,38,41,41,30,37,37,38,41,41,2,1,4,48,2,7,6,6,38,40,37,41,11,16,16,18,23,11,0.233,0.277,0.091,0.154,0.313,0.278,0.0,0.4,0.333,0.545,0.077,0.25,0.5,0.0,0.045,0.133,0.23,31,16,14,6,46,50,48,2,1,3,7,28,4,1,15,57,39,0.778,0.222,0.6,0.2,0.15,0.1,0.25,0.3,0.4,0.167,0.833,1.0,0.0,0.286,0.714,45,11,29,10,11,27,41,6,37,46,11,1,7,34,21,LAL,True
81,2021-22,MIA,2022-01-26T00:00:00,MIA vs. NYK,W,29.238333333333333,7,8,0.875,0,1,0.0,8,9,0.889,2,4,6,5,4,2,0,0,4,5,22,26,38.7,0,0,37.0,1,1,1,1,48,23,55,1,20,33,20,18,19,26,15,22,21,24,2,15,23,1,54,32,26,2,33,13,5,31,1,126.8,128.8,128.8,86.9,86.2,86.2,39.9,42.6,42.6,0.278,1.25,25.0,0.1,0.129,0.118,20.0,19.1,0.875,0.92,0.234,0.25,96.4,96.04,80.03,96.04,0.25,59,7.0,8.0,9,10,10,5,4,4,1,2,2,22,43,18,7,25,16,55,55,1,1,45,39,39,33,33,5,23,55,0.28,0.186,0.0,0.05,0.5,0.5,0.5,0.19,0.24,0.25,0.308,0.286,0.0,0.0,0.25,0.263,0.289,19,50,20,43,24,25,3,25,17,37,43,25,23,1,55,47,24,0.875,0.125,0.636,0.0,0.0,0.182,0.364,0.409,0.636,0.571,0.429,0.0,0.0,0.571,0.429,28,30,21,44,20,16,25,3,6,9,48,16,7,10,47,NYK,True
82,2021-22,MIA,2022-01-28T00:00:00,MIA vs. LAC,W,37.303333333333335,5,12,0.417,0,1,0.0,16,16,1.0,2,4,6,9,1,3,1,0,2,9,26,12,57.7,0,0,49.0,1,1,1,1,12,40,41,36,20,33,20,1,2,1,15,22,21,8,37,7,6,1,32,2,19,19,5,13,5,7,1,134.2,132.5,132.5,110.0,120.5,120.5,24.2,12.0,12.0,0.31,9.0,30.0,0.065,0.091,0.08,3.3,3.4,0.417,0.683,0.236,0.236,105.8,101.65,84.71,101.65,0.19,80,5.0,12.0,5,6,6,31,44,44,9,23,23,16,2,8,21,39,33,8,9,38,17,41,45,3,9,9,24,40,41,0.147,0.188,0.0,0.042,0.667,0.64,0.333,0.133,0.167,0.346,0.1,0.6,1.0,0.0,0.105,0.474,0.245,48,49,20,45,13,11,18,39,36,21,8,7,1,1,30,11,34,0.917,0.083,0.385,0.077,0.0,0.231,0.615,0.154,0.308,0.2,0.8,0.0,0.0,0.2,0.8,21,37,53,38,20,10,5,31,52,41,13,16,7,46,11,LAC,True
83,2021-22,MIA,2022-01-29T00:00:00,MIA vs. TOR,L,52.45166666666667,14,25,0.56,1,5,0.2,8,11,0.727,4,9,13,10,5,3,2,3,3,8,37,1,77.6,1,1,71.0,1,39,39,39,1,2,1,18,8,3,17,18,8,53,3,3,2,4,1,7,1,56,43,6,1,32,1,1,1,1,1,98.2,103.1,103.1,102.0,103.1,103.1,-3.8,0.0,0.0,0.435,2.0,22.7,0.068,0.184,0.12,11.4,11.2,0.58,0.62,0.281,0.291,91.9,89.23,74.35,89.23,0.248,98,14.0,25.0,50,47,47,20,20,20,41,35,35,5,26,22,19,10,15,44,42,17,30,18,15,49,55,55,6,2,1,0.378,0.272,0.077,0.128,0.571,0.55,0.235,0.257,0.25,0.476,0.263,0.333,0.4,0.429,0.136,0.381,0.366,5,20,17,10,19,18,37,9,15,6,38,20,9,45,38,27,9,0.8,0.2,0.703,0.162,0.081,0.108,0.216,0.162,0.541,0.231,0.769,0.0,1.0,0.214,0.786,39,17,13,15,19,24,47,28,20,39,19,16,1,45,13,TOR,True
84,2021-22,MIA,2022-02-01T00:00:00,MIA @ TOR,L,40.38333333333333,3,10,0.3,0,3,0.0,10,10,1.0,2,6,8,12,3,2,0,2,1,7,16,0,46.6,1,0,40.0,1,39,39,39,4,51,49,51,20,9,20,8,16,1,15,9,11,2,11,15,23,50,15,12,44,35,19,1,5,23,1,113.1,116.0,116.0,114.6,114.6,114.6,-1.5,1.4,1.4,0.4,4.0,41.4,0.053,0.167,0.108,10.3,10.2,0.3,0.556,0.185,0.189,98.13,96.87,80.73,96.87,0.165,81,3.0,10.0,26,24,24,42,36,36,36,33,33,7,13,1,30,12,21,38,39,51,35,54,55,31,30,30,30,51,49,0.091,0.143,0.0,0.111,0.476,0.435,0.222,0.24,0.235,0.522,0.25,0.25,0.0,0.667,0.053,0.304,0.17,54,55,20,21,29,32,38,12,20,4,30,28,23,51,19,39,49,0.7,0.3,0.375,0.125,0.0,0.0,0.625,0.0,0.25,0.667,0.333,0.0,0.0,0.667,0.333,52,6,54,23,20,41,4,45,56,5,51,16,7,6,51,TOR,False
85,2021-22,MIA,2022-02-03T00:00:00,MIA @ SAS,W,25.116666666666667,7,14,0.5,0,1,0.0,3,3,1.0,3,4,7,3,0,0,0,0,3,4,17,6,29.9,0,0,27.0,1,1,1,1,52,23,27,26,20,33,20,51,52,1,7,22,16,41,53,45,23,1,43,42,41,27,47,13,5,49,1,106.9,105.7,105.7,92.5,96.2,96.2,14.3,9.5,9.5,0.214,0.0,16.7,0.13,0.16,0.146,0.0,0.0,0.5,0.555,0.259,0.267,101.71,100.33,83.61,100.33,0.176,53,7.0,14.0,40,44,44,14,16,16,25,25,25,36,53,39,4,18,4,1,1,28,36,30,28,19,15,15,28,23,27,0.333,0.318,0.0,0.091,0.3,0.3,0.6,0.211,0.292,0.25,0.0,0.0,0.0,0.0,0.214,0.308,0.304,13,6,20,26,47,44,2,19,7,37,1,45,23,1,52,38,20,0.929,0.071,0.824,0.118,0.0,0.118,0.176,0.118,0.706,0.571,0.429,0.0,0.0,0.571,0.429,13,42,2,25,20,22,53,37,1,9,48,16,7,10,47,SAS,False
86,2021-22,MIA,2022-02-05T00:00:00,MIA @ CHA,W,29.30666666666667,10,13,0.769,0,1,0.0,7,7,1.0,2,4,6,4,2,0,1,0,1,6,27,19,41.2,0,0,39.0,1,1,1,1,46,9,35,2,20,33,20,21,32,1,15,22,21,34,23,45,6,1,15,22,12,6,27,13,5,26,1,107.8,106.3,106.3,78.3,78.7,78.7,29.5,27.7,27.7,0.267,2.0,18.2,0.065,0.121,0.094,9.1,9.1,0.769,0.84,0.261,0.265,101.09,101.55,84.62,101.55,0.299,63,10.0,13.0,36,42,42,3,3,3,8,8,8,24,26,34,21,29,26,32,32,3,3,28,30,22,10,10,2,9,35,0.4,0.232,0.0,0.063,0.538,0.5,0.333,0.16,0.194,0.235,0.333,0.0,0.25,0.0,0.111,0.429,0.403,2,36,20,39,22,25,18,33,25,42,45,45,20,1,32,19,2,0.923,0.077,0.741,0.148,0.0,0.148,0.259,0.222,0.593,0.5,0.5,0.0,0.0,0.5,0.5,17,38,10,16,20,19,39,16,13,13,38,16,7,14,36,CHA,False
87,2021-22,MIA,2022-02-07T00:00:00,MIA @ WAS,W,29.716666666666665,7,13,0.538,0,0,0.0,5,6,0.833,1,2,3,4,4,1,0,0,2,4,19,21,27.6,0,0,28.0,1,1,1,1,45,23,35,22,20,48,20,38,38,35,33,44,45,34,2,29,23,1,32,42,37,5,50,13,5,46,1,121.0,123.3,123.3,85.3,86.9,86.9,35.7,36.4,36.4,0.2,1.0,18.2,0.048,0.074,0.063,18.2,16.9,0.538,0.607,0.277,0.301,99.6,97.72,81.44,97.72,0.128,60,7.0,13.0,14,14,14,4,5,5,4,4,4,41,46,34,33,48,40,54,54,23,31,22,11,24,25,25,40,23,35,0.259,0.271,0.0,0.0,0.417,0.429,0.25,0.1,0.125,0.25,0.364,0.143,0.0,0.0,0.143,0.333,0.257,27,21,20,48,33,33,28,43,45,37,52,42,23,1,39,31,33,1.0,0.0,0.737,0.105,0.0,0.105,0.263,0.474,0.632,0.429,0.571,0.0,0.0,0.429,0.571,1,48,11,29,20,26,38,1,7,24,32,16,7,26,30,WAS,False
88,2021-22,MIA,2022-02-10T00:00:00,MIA @ NOP,W,35.61333333333334,9,16,0.563,0,1,0.0,11,11,1.0,2,6,8,3,3,4,1,0,1,8,29,15,55.1,0,0,50.0,1,1,1,1,26,13,19,17,20,33,20,5,8,1,15,9,11,41,11,3,6,1,15,6,9,11,8,13,5,6,1,110.4,111.1,111.1,90.1,89.0,89.0,20.3,22.1,22.1,0.15,1.0,11.1,0.059,0.162,0.113,11.1,11.2,0.563,0.696,0.289,0.296,97.47,97.72,81.43,97.72,0.272,72,9.0,16.0,31,29,29,11,8,8,14,14,14,46,46,49,27,15,18,42,43,21,15,11,13,34,26,26,3,13,19,0.31,0.258,0.0,0.04,0.733,0.647,0.25,0.231,0.235,0.167,0.273,0.364,0.333,0.0,0.063,0.471,0.363,16,27,20,46,10,8,28,13,20,49,40,19,12,1,23,13,11,0.938,0.063,0.621,0.138,0.0,0.069,0.379,0.276,0.483,0.444,0.556,0.0,0.0,0.444,0.556,12,46,25,19,20,37,21,8,29,22,35,16,7,24,33,NOP,False
89,2021-22,MIA,2022-02-12T00:00:00,MIA vs. BKN,W,34.166666666666664,4,11,0.364,0,1,0.0,5,6,0.833,3,3,6,3,3,0,0,1,2,6,13,7,21.7,0,0,22.0,1,1,1,1,35,46,44,41,20,33,20,38,38,35,7,32,21,41,11,45,23,32,32,22,49,25,53,13,5,52,1,112.0,109.7,109.7,96.8,98.6,98.6,15.1,11.1,11.1,0.125,1.0,15.0,0.086,0.077,0.081,15.0,15.3,0.364,0.477,0.205,0.207,101.8,101.85,84.88,101.85,0.064,72,4.0,11.0,28,35,35,18,18,18,24,24,24,51,46,44,12,44,32,52,53,42,42,49,49,16,8,8,53,46,44,0.143,0.19,0.0,0.067,0.278,0.25,0.3,0.094,0.143,0.214,0.25,0.0,0.0,1.0,0.111,0.286,0.165,49,48,20,34,51,52,24,47,43,47,30,45,23,54,32,43,51,0.909,0.091,0.615,0.0,0.0,0.154,0.385,0.0,0.615,0.25,0.75,0.0,0.0,0.25,0.75,22,35,26,44,20,18,19,45,10,35,20,16,7,40,15,BKN,True
90,2021-22,MIA,2022-02-15T00:00:00,MIA vs. DAL,L,37.865,8,18,0.444,0,2,0.0,13,14,0.929,4,6,10,3,2,0,0,2,2,9,29,4,43.5,1,0,42.0,1,39,39,39,10,18,11,33,20,22,20,3,4,24,3,9,4,41,23,45,23,50,32,2,9,29,26,1,5,17,1,108.6,111.4,111.4,111.9,104.2,104.2,-3.3,7.2,7.2,0.143,1.5,10.0,0.108,0.167,0.137,6.7,6.9,0.444,0.6,0.318,0.316,87.42,89.37,74.48,89.37,0.224,70,8.0,18.0,35,27,27,34,22,22,40,28,28,47,39,51,5,12,8,21,23,33,32,6,6,57,54,54,12,18,11,0.276,0.273,0.0,0.118,0.813,0.7,0.364,0.231,0.27,0.231,0.25,0.0,0.0,0.333,0.118,0.429,0.372,22,19,20,16,6,7,17,13,10,44,30,45,23,34,35,19,7,0.889,0.111,0.552,0.069,0.0,0.138,0.448,0.138,0.483,0.25,0.75,0.0,0.0,0.25,0.75,25,32,36,41,20,20,11,35,29,35,20,16,7,40,15,DAL,True
91,2021-22,MIA,2022-02-17T00:00:00,MIA @ CHA,W,51.07,5,24,0.208,1,8,0.125,4,4,1.0,2,8,10,8,4,1,2,3,3,7,15,23,44.0,1,0,40.0,1,1,1,1,2,40,2,55,8,1,19,45,48,1,15,4,4,10,2,29,1,56,43,12,46,3,24,1,5,23,1,108.9,110.3,110.3,89.1,88.4,88.4,19.9,21.9,21.9,0.235,2.0,21.1,0.036,0.145,0.091,10.5,10.6,0.229,0.291,0.259,0.265,90.49,90.23,75.19,90.23,0.052,97,5.0,24.0,34,33,33,9,6,6,15,15,15,34,26,27,37,22,28,40,41,53,55,30,31,54,53,53,56,40,2,0.128,0.267,0.071,0.19,0.267,0.19,0.143,0.211,0.192,0.258,0.308,0.25,0.4,0.75,0.143,0.304,0.14,51,22,18,2,53,55,43,19,26,36,43,28,9,53,39,39,54,0.667,0.333,0.533,0.133,0.2,0.0,0.267,0.133,0.4,0.25,0.75,1.0,0.0,0.4,0.6,53,2,38,20,7,41,37,36,37,35,20,1,7,29,29,CHA,False
92,2021-22,MIA,2022-02-25T00:00:00,MIA @ NYK,W,33.60666666666667,9,20,0.45,0,0,0.0,5,9,0.556,1,1,2,2,1,2,0,1,3,8,23,-4,33.4,0,0,31.0,1,1,1,1,38,13,7,32,20,48,20,38,19,56,33,53,54,50,37,15,23,32,43,6,23,42,42,13,5,42,1,101.9,102.9,102.9,106.2,105.6,105.6,-4.3,-2.7,-2.7,0.118,2.0,7.4,0.031,0.028,0.029,3.7,3.7,0.45,0.48,0.347,0.343,101.58,101.41,84.51,101.41,0.081,70,9.0,20.0,45,48,48,23,24,24,42,39,39,53,26,54,40,54,55,11,11,32,41,2,3,20,11,11,50,13,7,0.346,0.364,0.0,0.0,0.333,0.409,0.5,0.034,0.065,0.143,0.125,0.333,0.0,1.0,0.158,0.4,0.319,12,1,20,48,41,35,3,56,55,50,11,20,23,54,44,24,19,1.0,0.0,0.783,0.087,0.0,0.087,0.217,0.174,0.696,0.444,0.556,0.0,0.0,0.444,0.556,1,48,6,36,20,31,46,23,3,22,35,16,7,24,33,NYK,False
93,2021-22,MIA,2022-02-26T00:00:00,MIA vs. SAS,W,29.883333333333333,7,11,0.636,1,2,0.5,12,15,0.8,0,3,3,3,3,2,0,0,2,9,27,-3,38.1,0,0,38.0,1,1,1,1,44,23,44,8,8,22,7,4,3,44,48,32,45,41,11,15,23,1,32,2,12,39,36,13,5,29,1,124.5,129.5,129.5,126.1,132.3,132.3,-1.5,-2.7,-2.7,0.158,1.0,12.5,0.0,0.125,0.061,12.5,12.7,0.682,0.767,0.318,0.305,103.19,98.78,82.32,98.78,0.178,61,7.0,11.0,11,9,9,52,55,55,37,40,40,45,46,48,48,27,41,48,49,7,5,5,10,10,20,20,26,23,44,0.269,0.224,0.143,0.125,0.6,0.577,0.0,0.231,0.176,0.25,0.429,1.0,0.0,0.0,0.125,0.429,0.342,26,38,9,11,17,15,48,13,32,37,56,1,23,1,36,19,17,0.818,0.182,0.444,0.074,0.111,0.074,0.445,0.185,0.37,0.333,0.667,0.0,1.0,0.286,0.714,37,20,52,39,14,33,12,22,46,28,28,16,1,34,21,SAS,True
94,2021-22,MIA,2022-02-28T00:00:00,MIA vs. CHI,W,28.55666666666667,4,13,0.308,0,1,0.0,7,10,0.7,2,5,7,4,2,4,0,2,1,5,15,18,39.4,0,0,34.0,1,1,1,1,50,46,35,48,20,33,20,21,16,55,15,13,16,34,23,3,23,50,15,32,46,8,31,13,5,36,1,119.3,122.0,122.0,88.9,90.0,90.0,30.4,32.0,32.0,0.182,2.0,17.4,0.065,0.192,0.123,8.7,8.5,0.308,0.431,0.284,0.288,101.76,100.01,83.34,100.01,0.124,59,4.0,13.0,17,17,17,8,9,9,7,6,6,43,26,37,21,7,13,30,30,48,48,15,19,18,17,17,41,46,35,0.154,0.245,0.0,0.059,0.5,0.526,0.286,0.263,0.269,0.211,0.333,0.571,0.0,0.667,0.091,0.313,0.208,47,29,20,40,24,23,27,8,11,48,45,8,23,51,27,34,45,0.923,0.077,0.533,0.133,0.0,0.267,0.467,0.467,0.4,0.5,0.5,0.0,0.0,0.5,0.5,17,38,38,20,20,6,9,2,37,13,38,16,7,14,36,CHI,True
95,2021-22,MIA,2022-03-02T00:00:00,MIA @ MIL,L,35.13333333333333,2,14,0.143,0,3,0.0,2,2,1.0,1,2,3,2,1,0,2,1,1,2,6,-21,17.6,0,0,15.0,1,39,39,39,29,52,27,56,20,9,20,53,53,1,33,44,45,50,37,45,1,32,15,52,56,56,55,13,5,54,1,100.1,100.0,100.0,128.5,130.7,130.7,-28.5,-30.7,-30.7,0.074,2.0,11.1,0.024,0.051,0.037,5.6,5.6,0.143,0.202,0.186,0.189,104.65,103.83,86.53,103.83,-0.015,77,2.0,14.0,49,49,49,53,54,54,56,56,56,56,26,49,47,51,54,20,20,56,57,53,54,5,4,4,57,52,27,0.069,0.2,0.0,0.107,0.286,0.222,0.143,0.071,0.086,0.111,0.1,0.0,0.5,0.333,0.056,0.2,0.078,56,47,20,23,49,54,43,51,54,54,8,45,4,34,21,52,57,0.786,0.214,0.667,0.333,0.0,0.0,0.333,0.0,0.333,0.0,1.0,0.0,0.0,0.0,1.0,42,14,16,2,20,41,27,45,51,50,1,16,7,52,1,MIL,False
96,2021-22,MIA,2022-03-05T00:00:00,MIA vs. PHI,W,33.24333333333333,6,15,0.4,1,2,0.5,8,11,0.727,2,2,4,5,4,2,1,1,3,6,21,13,38.3,0,0,37.0,1,1,1,1,39,35,21,38,8,22,7,18,8,53,15,44,39,24,2,15,6,32,43,22,29,16,35,13,5,31,1,95.7,96.8,96.8,75.2,74.6,74.6,20.5,22.2,22.2,0.313,1.25,17.2,0.071,0.053,0.061,13.8,13.9,0.433,0.529,0.358,0.357,90.42,90.24,75.2,90.24,0.153,62,6.0,15.0,51,51,51,1,1,1,13,13,13,15,43,38,16,50,43,51,51,35,38,1,1,55,52,52,34,35,21,0.273,0.3,0.167,0.118,0.8,0.846,0.5,0.087,0.148,0.385,0.364,0.333,0.333,0.333,0.273,0.545,0.35,24,10,5,16,7,2,3,49,41,14,52,20,12,34,56,5,14,0.867,0.133,0.476,0.095,0.143,0.095,0.381,0.143,0.381,0.0,1.0,1.0,0.0,0.167,0.833,29,28,49,33,12,29,20,34,44,50,1,1,7,48,8,PHI,True
97,2021-22,MIA,2022-03-07T00:00:00,MIA vs. HOU,W,29.265,7,11,0.636,0,0,0.0,7,9,0.778,2,5,7,4,2,1,1,0,0,7,21,15,39.4,0,0,36.0,1,1,1,1,47,23,44,8,20,48,20,21,19,47,15,13,16,34,23,29,6,1,1,12,29,11,31,13,5,34,1,127.3,132.2,132.2,108.1,105.0,105.0,19.2,27.2,27.2,0.174,2.0,20.0,0.083,0.167,0.13,10.0,9.5,0.636,0.702,0.235,0.245,98.05,97.59,81.33,97.59,0.194,59,7.0,11.0,8,7,7,26,23,23,17,9,9,44,26,29,13,12,11,35,34,12,14,42,43,32,27,27,22,23,44,0.233,0.204,0.0,0.0,0.778,0.75,0.25,0.2,0.212,0.25,0.2,0.5,0.333,0.0,0.0,0.467,0.269,31,46,20,48,8,5,28,24,24,37,26,9,12,1,1,14,30,1.0,0.0,0.667,0.0,0.0,0.19,0.333,0.0,0.667,0.0,1.0,0.0,0.0,0.0,1.0,1,48,16,44,20,13,27,45,4,50,1,16,7,52,1,HOU,True
